p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.984947842776022e-246,1.6886640071086139,0.382,0.206,7.3227401558852184e-242,0,PNPLA8
2.352722446922552e-240,0.7739443293931614,0.586,0.341,4.3233627684648815e-236,0,GCA
2.8995873467831237e-238,1.4904661737090312,0.392,0.215,5.328281708448668e-234,0,FKBP5
2.5340287182703283e-236,1.5673492989947613,0.365,0.189,4.656531172693555e-232,0,NBN
1.2892180626171814e-232,1.6413347985203766,0.358,0.189,2.3690671118653325e-228,0,YPEL3
1.5038353556589783e-231,1.6447202666301903,0.272,0.114,2.7634478495589383e-227,0,TLR4
2.454028233407792e-230,1.4261821032551747,0.377,0.199,4.509522281710159e-226,0,TNFRSF1B
1.457241712929223e-225,1.683005673737529,0.257,0.106,2.67782737167874e-221,0,FPR2
7.266839700736452e-225,1.5292636647692577,0.398,0.228,1.3353544634073304e-220,0,ZC3H12A
1.1335525037066634e-222,1.7009543989705853,0.346,0.183,2.0830160808113648e-218,0,ATG3
7.544008949920476e-219,0.4048710719839477,0.977,0.885,1.3862870846373866e-214,0,ACTB
6.256450513296131e-212,1.2577300565667993,0.467,0.283,1.149685346323297e-207,0,FGR
2.9769702316896888e-207,1.0893740310792204,0.472,0.292,5.470480497752973e-203,0,LAPTM5
8.391672203319401e-201,0.6956691308668388,0.502,0.297,1.5420536840819733e-196,0,TNFAIP6
2.2004322287577343e-200,1.3286726666307818,0.448,0.287,4.0435142635652127e-196,0,CFLAR
3.343897445045598e-199,1.3791995870481424,0.411,0.251,6.1447459450157906e-195,0,HECA
2.146082750839462e-198,1.7191977418329007,0.338,0.186,3.943641662942596e-194,0,MAFF
1.338112334239684e-191,1.5485902752574843,0.34,0.189,2.458915225398843e-187,0,ATP6V1B2
8.769967631710018e-188,1.7977894814521598,0.29,0.148,1.6115692520030329e-183,0,NFKBID
3.506079748340689e-186,1.501999977928623,0.341,0.191,6.44277214555085e-182,0,USP15
1.0351774845838383e-185,1.259202046402413,0.396,0.233,1.902242145671261e-181,0,REL
1.1243662734843387e-181,1.0892727927036518,0.553,0.422,2.066135464154821e-177,0,SKIL
7.885197130542691e-179,1.5598950772141014,0.275,0.134,1.4489838247085248e-174,0,ADAM8
6.353120575570923e-171,1.691418846428667,0.253,0.122,1.1674494369669127e-166,0,SIRPB1
3.1844808947590167e-170,1.508473453331765,0.265,0.129,5.851802092209169e-166,0,PLXNC1
2.3041385145297197e-165,1.4868487900540712,0.323,0.183,4.234084934299813e-161,0,ITPRIP
3.607802851277612e-164,1.0671726645777007,0.418,0.262,6.629698519507741e-160,0,MARCKS
1.3578414807016293e-161,1.4655872662439469,0.329,0.189,2.495169504937314e-157,0,USP10
2.5268726849663535e-161,1.4965288731937485,0.303,0.165,4.6433812458941715e-157,0,VSIR
1.101510675529327e-160,1.7514394331744134,0.254,0.128,2.0241360173526913e-156,0,PAK1
3.5155927911769787e-158,1.7721108230018243,0.252,0.127,6.460253313066815e-154,0,ZCCHC6
3.517524969402665e-158,1.185346569209964,0.51,0.381,6.463803883774337e-154,0,TXNIP
2.0675067668925836e-153,1.5646437091692396,0.264,0.135,3.799250434841812e-149,0,CARD16
1.2719880775550443e-150,0.9799886581587041,0.472,0.327,2.3374052913151494e-146,0,VASP
2.5830318744922114e-147,1.7585253486090395,0.268,0.145,4.746579372566888e-143,0,SH3BP5
4.024221210391355e-147,1.4022893343215828,0.311,0.18,7.394908896215154e-143,0,WAS
1.3674995749714008e-144,1.6226757208065503,0.325,0.199,2.512917218967446e-140,0,DNTTIP2
2.254121799843018e-144,1.3616736822551863,0.264,0.136,4.1421742193915296e-140,0,DUSP2
2.7147477853873786e-144,1.230751931283158,0.33,0.194,4.9886205304278465e-140,0,STX3
8.952394888521511e-143,1.502467085439277,0.321,0.19,1.645092084714713e-138,0,CREM
8.005221655520392e-138,1.4495777681136417,0.324,0.202,1.4710395314184271e-133,0,NDEL1
1.5791528313874462e-135,1.3129651317788664,0.342,0.213,2.901851242957571e-131,0,BOD1L1
2.562974235543468e-135,1.1653609378902243,0.362,0.233,4.709721455234677e-131,0,FAM49B
1.4522482587431198e-134,0.9620812495958218,0.41,0.267,2.668651400266357e-130,0,MEGF9
2.0436732433954752e-134,0.9257221888309894,0.488,0.357,3.755453952063525e-130,0,ANP32A
7.142100814341908e-134,1.498168471407379,0.256,0.138,1.3124324456434691e-129,0,STX11
3.9525319990020154e-131,1.5318516899180066,0.277,0.159,7.263172801366104e-127,0,MEF2D
1.0170132953916918e-130,0.6161586896574938,0.725,0.651,1.868863631611773e-126,0,BTG1
5.169305490127797e-128,1.3006720433748358,0.31,0.189,9.499115768658841e-124,0,PTEN
1.8659308090016995e-121,1.4205122015114928,0.25,0.137,3.428834454621523e-117,0,RASSF3
1.7002777547260583e-118,1.2825090955810885,0.382,0.267,3.124430402084605e-114,0,FOSL2
9.027832812522183e-118,0.9897450931704748,0.378,0.247,1.6589545576290762e-113,0,DOK3
1.1129647082085593e-117,1.105842999817375,0.362,0.237,2.0451839478040486e-113,0,GMFG
1.2535823565714392e-117,1.4623344845885988,0.274,0.163,2.3035829384356766e-113,0,CSNK1D
7.856624335296341e-116,0.9155909427654989,0.631,0.579,1.4437332878540557e-111,0,PNRC1
2.9292088678093044e-115,1.3412767672844532,0.285,0.173,5.382714215486378e-111,0,ERGIC1
4.815556530070751e-114,1.2027264001093363,0.332,0.215,8.849066679658013e-110,0,WIPF1
1.8569933430859287e-113,0.7542292009680094,0.572,0.467,3.4124109672547024e-109,0,KLF6
6.257710371367666e-113,1.1927384076822218,0.337,0.221,1.1499168578425223e-108,0,RASSF5
2.0551032382123553e-112,1.2529389699441875,0.364,0.257,3.7764577105390244e-108,0,UBE2R2
4.579326008130446e-112,1.2972133240707775,0.426,0.334,8.414969472540508e-108,0,IRF2BP2
3.263934160418487e-107,1.1292028500526192,0.455,0.374,5.997805413185012e-103,0,MAP1LC3B
7.851928601685978e-106,1.109763436101233,0.502,0.435,1.4428703998458154e-101,0,WSB1
1.895258585073269e-105,1.4215029828612258,0.259,0.156,3.4827271759306394e-101,0,IFNGR1
2.601107018388257e-103,0.6900489222280961,0.498,0.378,4.779794256990261e-99,0,SERPINA1
5.144389667313716e-103,0.9589268152827217,0.563,0.487,9.453330452655685e-99,0,BTG2
3.924100107783691e-100,1.4099311298798514,0.294,0.191,7.21092635806331e-96,0,MAP2K3
6.159213063134618e-98,1.145640643150666,0.327,0.219,1.1318169924816174e-93,0,ARRB2
9.592704017880538e-97,0.5951686253603361,0.697,0.654,1.7627552903257275e-92,0,DNAJA1
3.4905471119127514e-94,0.8521270468787141,0.49,0.413,6.414229372850872e-90,0,DAZAP2
1.839536849051568e-91,1.2161107062549856,0.315,0.217,3.380332913817161e-87,0,BCL6
1.8300254313601116e-88,1.2995007834791055,0.284,0.187,3.3628547326673413e-84,0,RXRA
2.8827358029898823e-84,0.5801561300058209,0.521,0.397,5.297315311574208e-80,0,ARHGDIB
4.594894851713155e-84,1.165223266899322,0.328,0.236,8.443578779508094e-80,0,ELF1
5.535087352802524e-80,1.1914816700487831,0.321,0.231,1.0171276519509917e-75,0,CHD2
6.992031043444133e-79,1.0966462445326208,0.34,0.251,1.2848556245432938e-74,0,MIR22HG
2.61670488895517e-78,1.0642012698590901,0.336,0.244,4.80845690394402e-74,0,FOXO3
5.510068518286244e-78,1.052584203229618,0.349,0.259,1.0125301909202803e-73,0,MAP3K2
1.3049164921088434e-77,1.1485507497530152,0.365,0.286,2.3979145458992108e-73,0,GPBP1
1.0451867490357278e-76,0.9716472181419737,0.33,0.236,1.9206351700280534e-72,0,LRP10
5.1952930738726227e-76,1.2877312768769236,0.255,0.166,9.54687055254833e-72,0,IL2RG
1.587552949409249e-72,1.0663101930197982,0.293,0.204,2.917287299834436e-68,0,CELF2
1.8845222056418972e-71,0.5939505537120136,0.684,0.612,3.46299800508755e-67,0,FOS
4.114660805791058e-71,1.1327681566968648,0.306,0.224,7.561100696721648e-67,0,CD46
6.681464942041712e-71,1.010781685837504,0.303,0.216,1.227785997749585e-66,0,COTL1
5.798411292617857e-70,1.0630053920455234,0.334,0.253,1.0655160591314573e-65,0,MAPKAPK2
2.565537145603776e-69,0.7016279956437352,0.489,0.416,4.7144310587614995e-65,0,IQGAP1
1.057201278597427e-68,1.4815897619153007,0.288,0.214,1.942713069550632e-64,0,PFKFB3
3.977941355062577e-68,1.5091382216601001,0.266,0.184,7.309865034062992e-64,0,DUSP6
1.1259551242083902e-66,0.7476030564984391,0.38,0.282,2.069055136245338e-62,0,ZFP36L1
9.2647189374418e-66,1.0420293507787366,0.359,0.285,1.7024847519443052e-61,0,IFRD1
1.3968194491912677e-64,1.0876219539077645,0.352,0.284,2.5667954198338735e-60,0,UBE2B
9.118426956876673e-64,1.0127898937522475,0.316,0.234,1.6756021375956574e-59,0,ADM
1.4667529054308896e-63,1.2786387235686205,0.281,0.204,2.6953051390198027e-59,0,CREBRF
2.3082079254912136e-63,1.032222404744632,0.366,0.3,4.241562883882654e-59,0,CCNL1
1.2022869594548234e-62,0.9440187296154696,0.342,0.263,2.2093225166941836e-58,0,EFHD2
4.007024482958528e-62,1.206181723662983,0.261,0.182,7.363308189884592e-58,0,IL6R
1.2525058774304852e-60,0.9901107144787449,0.332,0.256,2.3016048003662595e-56,0,CMTM6
2.5680907454900834e-59,0.9086151440453047,0.34,0.262,4.719123553912577e-55,0,TPM4
9.988713426291179e-55,0.38732332177041107,0.52,0.403,1.8355259792152671e-50,0,RAC2
1.4856312615810239e-52,0.7020450340749091,0.514,0.495,2.7299960062812894e-48,0,PCBP1
3.055701880035639e-51,0.49176043561194227,0.425,0.324,5.61515777475349e-47,0,FCER1G
2.1120445134426646e-49,0.7489175991794363,0.38,0.311,3.8810929979022406e-45,0,PPP1R18
2.26309054336616e-49,0.8830323019150539,0.29,0.217,4.158655182489655e-45,0,IRAK3
4.268619873270753e-48,1.106374042381177,0.28,0.216,7.844015879122336e-44,0,STAT3
1.8396172135301903e-47,1.1369659666788006,0.256,0.19,3.3804805915830777e-43,0,DEDD2
1.1420904237033026e-46,0.7885100360687947,0.306,0.234,2.0987053625971887e-42,0,MAP4K4
2.2658204089284782e-46,0.9645867655806328,0.476,0.448,4.163671583446972e-42,0,JUNB
5.292326525932128e-45,0.8732412321158796,0.316,0.251,9.725179224052879e-41,0,MSL1
9.106482885433983e-45,0.9253588941040143,0.289,0.224,1.6734072950273488e-40,0,SKAP2
1.8081022213443011e-44,0.8027931992618329,0.345,0.28,3.3225686419422878e-40,0,GRB2
6.723822573482011e-41,0.9493596953397239,0.277,0.219,1.2355696361030544e-36,0,RNF19B
1.5236044772422723e-40,0.3044271374982275,0.907,0.89,2.7997755873803996e-36,0,ACTG1
4.6634953017592615e-39,0.7708294203530561,0.318,0.256,8.569638966512819e-35,0,STK17B
8.940804721764513e-38,1.0194184306025977,0.331,0.287,1.642962275671447e-33,0,SERINC3
2.7925991290108215e-37,0.8993829305012453,0.28,0.223,5.131680159470285e-33,0,CLIC1
6.4970812703555e-36,1.0255237115630038,0.262,0.206,1.1939036542405266e-31,0,NR4A2
5.610875844545805e-35,0.9859205641875559,0.28,0.229,1.031054545193737e-30,0,NOP10
2.2932382410494373e-34,0.5685928020346203,0.541,0.53,4.214054591752446e-30,0,DDX3X
1.3894346233726364e-33,0.49366189943671657,0.499,0.458,2.5532250639095566e-29,0,TPM3
2.4887476157832593e-32,0.752204267349075,0.39,0.36,4.573322618763317e-28,0,ATP6V0E1
8.737118014161005e-31,0.8301082311858172,0.337,0.3,1.6055328062822262e-26,0,GABARAPL1
2.149034990835241e-27,0.9956230576679066,0.269,0.23,3.949066699158839e-23,0,SELENOK
2.6037904536789042e-27,0.8931292885801512,0.294,0.255,4.7847253376803546e-23,0,IER2
4.064457930574253e-27,0.6959512483981962,0.362,0.323,7.468847893223247e-23,0,ROCK1
