npc_subtype_final,comparison,gene,direction,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Hom/Reg-like NPCs,severe_vs_mild,DNAJB1,down_in_severe,2.7035295431321254e-19,-0.7402817298537911,0.823,0.919,4.968005888459594e-15
Hom/Reg-like NPCs,severe_vs_mild,PGK1,down_in_severe,6.046191309100176e-19,-0.7168270030450778,0.651,0.824,1.1110481149602483e-14
Hom/Reg-like NPCs,severe_vs_mild,HSPA8,down_in_severe,1.4238449960165776e-18,-0.8084454949982072,0.728,0.883,2.616457564680063e-14
Hom/Reg-like NPCs,severe_vs_mild,ANXA1,down_in_severe,6.6004749806915866e-18,-0.7065915886143799,0.847,0.966,1.212903282451886e-13
Hom/Reg-like NPCs,severe_vs_mild,HSP90AB1,down_in_severe,1.1978655667025772e-17,-0.49487688697116283,0.92,0.971,2.2011977653726559e-13
Hom/Reg-like NPCs,severe_vs_mild,DNAJA1,down_in_severe,7.861599112546576e-17,-0.60755268478716,0.789,0.91,1.4446474529215588e-12
Hom/Reg-like NPCs,severe_vs_mild,MCL1,down_in_severe,7.953458686218476e-16,-0.5786279352435946,0.758,0.894,1.4615275681795073e-11
Hom/Reg-like NPCs,severe_vs_mild,RTN4,down_in_severe,1.079757737548788e-15,-0.6743622911749116,0.59,0.807,1.9841628185196526e-11
Hom/Reg-like NPCs,severe_vs_mild,RPL5,down_in_severe,1.887644600786724e-15,-0.4761599593709329,0.826,0.938,3.4687357184056835e-11
Hom/Reg-like NPCs,severe_vs_mild,HSPH1,down_in_severe,2.315246089014429e-15,-0.8686982595444412,0.602,0.802,4.2544962131729143e-11
Hom/Reg-like NPCs,severe_vs_mild,ACTG1,down_in_severe,6.123406219176998e-15,-0.3945639591362644,0.976,0.99,1.1252371268359651e-10
Hom/Reg-like NPCs,severe_vs_mild,CALM2,down_in_severe,6.134134400109799e-15,-0.5663854029255093,0.737,0.891,1.1272085373641767e-10
Hom/Reg-like NPCs,severe_vs_mild,RPS6,down_in_severe,6.9427289054649216e-15,-0.3621483071269207,0.951,0.982,1.275795863668234e-10
Hom/Reg-like NPCs,severe_vs_mild,SCD,down_in_severe,1.0702729458088447e-14,-1.7463694214499885,0.128,0.337,1.966733565218333e-10
Hom/Reg-like NPCs,severe_vs_mild,CNMD,down_in_severe,1.0977990337630107e-14,-0.6734844273817768,0.657,0.827,2.0173155044429084e-10
Hom/Reg-like NPCs,severe_vs_mild,PNRC2,down_in_severe,3.268534877985748e-14,-0.6348776310856188,0.544,0.753,6.006259691786611e-10
Hom/Reg-like NPCs,severe_vs_mild,VCAN,down_in_severe,4.121499435172381e-14,-1.0601579448143825,0.333,0.55,7.573667362072768e-10
Hom/Reg-like NPCs,severe_vs_mild,CNBP,down_in_severe,5.1903464982794583e-14,-0.7465813199618889,0.453,0.666,9.537780725238332e-10
Hom/Reg-like NPCs,severe_vs_mild,ATP1B1,down_in_severe,9.278691299151563e-14,-0.863608181593521,0.364,0.596,1.7050523131320912e-9
Hom/Reg-like NPCs,severe_vs_mild,RPS28,down_in_severe,9.59485705044485e-14,-0.9210304170504552,0.263,0.479,1.7631509315897457e-9
Hom/Reg-like NPCs,severe_vs_mild,COMP,up_in_severe,1.9926788214711824e-58,2.467154436812873,0.59,0.216,3.661746602335445e-54
Hom/Reg-like NPCs,severe_vs_mild,COL1A1,up_in_severe,1.005531054403001e-48,2.964098218031348,0.33,0.066,1.8477638655709546e-44
Hom/Reg-like NPCs,severe_vs_mild,RPS9,up_in_severe,1.0228411225615235e-45,2.340506796729147,0.419,0.114,1.8795728468190556e-41
Hom/Reg-like NPCs,severe_vs_mild,MFGE8,up_in_severe,1.3739266191105204e-43,3.4094985890411627,0.269,0.047,2.524727555277492e-39
Hom/Reg-like NPCs,severe_vs_mild,GPX3,up_in_severe,3.0721395844392316e-38,3.851242692090976,0.56,0.268,5.645363700365532e-34
Hom/Reg-like NPCs,severe_vs_mild,RPS14,up_in_severe,3.251960230847266e-35,2.744487159449459,0.532,0.243,5.975802120204936e-31
Hom/Reg-like NPCs,severe_vs_mild,COL9A3,up_in_severe,2.3889201671781355e-34,2.837490729736352,0.297,0.076,4.389879699206542e-30
Hom/Reg-like NPCs,severe_vs_mild,MT1X,up_in_severe,1.816336741190934e-33,1.5351605265195136,0.82,0.655,3.3377003956124604e-29
Hom/Reg-like NPCs,severe_vs_mild,CST3,up_in_severe,2.8291400464746132e-33,1.7732815036583278,0.547,0.262,5.198827749401749e-29
Hom/Reg-like NPCs,severe_vs_mild,CILP2,up_in_severe,2.3102713124208868e-32,2.4540558254183367,0.257,0.059,4.245354563704621e-28
Hom/Reg-like NPCs,severe_vs_mild,BGN,up_in_severe,6.647242713225521e-31,1.978072674665531,0.648,0.393,1.2214973209823218e-26
Hom/Reg-like NPCs,severe_vs_mild,CLU,up_in_severe,3.805409265749744e-29,1.1117332270124356,0.976,0.969,6.99282006674173e-25
Hom/Reg-like NPCs,severe_vs_mild,LMNA,up_in_severe,4.8896374759888223e-29,2.75364240514282,0.269,0.074,8.98519782587706e-25
Hom/Reg-like NPCs,severe_vs_mild,GADD45B,up_in_severe,1.4224650769068876e-25,1.4272963315608251,0.713,0.496,2.6139218253240967e-21
Hom/Reg-like NPCs,severe_vs_mild,SERPING1,up_in_severe,2.691523779090832e-23,1.686918009994184,0.474,0.244,4.945944096457312e-19
Hom/Reg-like NPCs,severe_vs_mild,JUNB,up_in_severe,5.68236511187999e-23,1.3238996497663327,0.765,0.636,1.0441914129590671e-18
Hom/Reg-like NPCs,severe_vs_mild,LRP1,up_in_severe,5.752283314378256e-23,2.1177935209683225,0.242,0.069,1.0570395818501483e-18
Hom/Reg-like NPCs,severe_vs_mild,MT2A,up_in_severe,1.0607629820936414e-22,1.5450427263495117,0.841,0.732,1.9492580558952754e-18
Hom/Reg-like NPCs,severe_vs_mild,ID1,up_in_severe,2.1067863563700827e-21,1.9663861661898447,0.376,0.165,3.871430608465664e-17
Hom/Reg-like NPCs,severe_vs_mild,COL6A2,up_in_severe,2.1551615728720286e-21,2.2598468187147933,0.214,0.059,3.9603249063096397e-17
Hom/Reg-like NPCs,severe_vs_mild,RPS18,up_in_severe,5.603393619945684e-21,2.642928929306132,0.45,0.242,1.0296796116012188e-16
Hom/Reg-like NPCs,severe_vs_mild,SSR4,up_in_severe,1.2238418799894061e-20,2.7893536884769174,0.168,0.039,2.248931838668533e-16
Hom/Reg-like NPCs,severe_vs_mild,MGP,up_in_severe,1.6814683771190405e-19,1.1912106678403784,0.878,0.833,3.089866289793949e-15
Hom/Reg-like NPCs,severe_vs_mild,RPL8,up_in_severe,8.529080489206523e-19,1.8277347183209653,0.52,0.316,1.5673038306965907e-14
Hom/Reg-like NPCs,severe_vs_mild,IFITM2,up_in_severe,4.157675123070771e-18,1.0458827343209838,0.495,0.266,7.64014380615485e-14
Hom/Reg-like NPCs,severe_vs_mild,HSPB1,up_in_severe,5.908674527136447e-18,1.7023693842300638,0.364,0.169,1.0857780311065935e-13
Hom/Reg-like NPCs,severe_vs_mild,P4HB,up_in_severe,4.4472681414189394e-17,1.2599280688993488,0.419,0.203,8.172299936671444e-13
Hom/Reg-like NPCs,severe_vs_mild,TSPO,up_in_severe,1.122860857181691e-16,1.635846080585079,0.214,0.072,2.0633691111570753e-12
Hom/Reg-like NPCs,severe_vs_mild,ERF,up_in_severe,8.6007163481919475e-16,2.258766529246409,0.168,0.049,1.5804676361437523e-11
Hom/Reg-like NPCs,severe_vs_mild,RPL29,up_in_severe,1.0509036588057809e-15,1.6082921817593105,0.453,0.262,1.931140563421503e-11
Ht-NPCs,severe_vs_mild,SLC25A3,down_in_severe,4.3729528723267273e-7,-7.372560930945135,0,0.632,0.008035738198187594
Ht-NPCs,severe_vs_mild,SPARC,up_in_severe,1.8071189913976024e-7,3.234576416347142,0.929,0.789,0.003320761858592234
Ht-NPCs,severe_vs_mild,COL2A1,up_in_severe,2.7088084485221305e-6,2.79126416316233,0.893,0.684,0.049777064050042674
