gene,ECM/Adh-NPCs-mild,ECM/Adh-NPCs-severe,Eff-NPCs-mild,Eff-NPCs-severe,Fibro-NPCs-mild,Fibro-NPCs-severe,Fibro-reg NPCs-mild,Fibro-reg NPCs-severe,Hom-NPCs-mild,Hom-NPCs-severe,Hom/Reg-like NPCs-mild,Hom/Reg-like NPCs-severe,Ht-NPCs-mild,Ht-NPCs-severe
ACSL4,0.7597282462961048,0.7040769713660683,1.0765978967910546,0.568357629604121,1.3872322140536992,0.7032710807367799,0.7869472601343313,0.7241551617587074,0.4360557780048519,0.49057203793961907,0.817305356198604,0.6086875928329344,0.18720086060274127,0
CHAC1,1.3074629660438912,1.7987892469619124,1.6069214928444626,1.7748252410821694,0.47770896831202464,0.6710967251543803,0.6960038213388215,0.8090045486080719,1.4015886102981112,1.8706567397112246,1.9810713488988505,2.929598578592813,0.6492050118687913,3.8584870562189235
FTH1,0,0.03404382802419836,0.02443154887343601,0.13919312204925283,0.04516548634195694,0.13769653363088374,0.020281741459348454,0.039020489433435314,0.009874682492754187,0.13709362316129992,0.009386751999592833,0.027420404205325034,0,0.17498425141737248
GPX4,0,0.13023160943106726,0.16431986762850898,0.03911873317894473,0.11208450361323014,0.0692771340453733,0.09132522299027412,0.21949095067175522,0.05022994750749576,0.12708626898337794,0.026634914855711473,0.12748723012819313,0,0
HSPB1,0.6368781617216548,2.6338270577451346,0.3383295202317861,1.5698491804648282,1.2264126899131849,2.3039835242535607,1.1261765312953425,2.9249509432055083,1.3090553787004173,3.3173783355543667,1.0052941288740045,3.270247211427902,1.1077082382671446,0.5525445215623125
SLC39A14,13.499744586070666,11.088886767321126,20.408293383396845,23.82180109207589,10.346192183125797,8.497434436011227,14.061042454122543,7.760293003300708,4.998993023960561,3.3223239996897505,10.315562987616513,8.929065182460162,7.703808814213088,8.463353858253843
